id_solicitante,expediente,dependencia,fecha,tema,categoria_tema,dependencia_ministerio,ministerio,vencimiento_1,vencimiento_2,prorroga,estado,termino,fecha_respuesta
245,4037864,MGEYA,2013-08-29,INFORMACION SOBRE EX. 9396/88 - SITUACION DOMINIAL PARQUE 3 DE FEBRERO ,Actuaciones/ Denuncias/ Reclamos,DG Administracion de Bienes,Desarrollo Económico,2013-09-12,,,Finalizado fuera de término,Fuera de término,2013-09-17
245,4039570,MGEYA,2013-08-29,DATOS SOBRE INGENIERO CIVIL QUE CONSTRUYO EL EDIFICIO SITO EN PARANA 1257/59/61/63 (PARROQUIA DEL SOCORRO),Permisos de obra,Secretaria de Planeamiento,Desarrollo Urbano,2013-09-12,,,Finalizado en término,En término,2013-09-10
245,4039560,MGEYA,2013-08-29,ANTECEDENTE DE OBRA SITO EN LARRALDE 2287,Permisos de obra,DGROC,Desarrollo Urbano,2013-09-12,,,Finalizado en término,En término,2013-09-10
245,4105091,MGEYA,2013-09-02,EX. 1485342/2013 INFORMACION ACTUALIZADA Y QUE MOVIMIENTOS QUE TUVO EL EX. 659452/2010 EN REFERENCIA A ZENTMUM CONSTRUCCIONES SRL,Permisos de obra,DGROC,Desarrollo Urbano,2013-09-16,,,Finalizado fuera de término,Fuera de término,2013-10-07
245,4114469,MGEYA,2013-09-02,INFORMACION SOBRE LAS DESIGNACIONES DOCENTES Y LA RESPECTIVA ASIGNACION DE HORAS QUE SE HAN REGISTRADO EN LA DGEART Y SUS INSTITUTOS DURANTE EL AÑO 2012,RRHH,DGTAL,Cultura,2013-09-16,,,Finalizado fuera de término,Fuera de término,2013-09-25
245,4114763,MGEYA,2013-09-02,INFORMACION SOBRE LAS DESIGNACIONES DOCENTES Y LA RESPECTIVA ASIGNACION DE HORAS QUE SE HAN REGISTRADO EN LA DGEART Y SUS INSTITUTOS DURANTE EL AÑO 2013,RRHH,DGTAL,Cultura,2013-09-16,,,Finalizado en término,Fuera de término,2013-09-25
245,4143592,MGEYA,2013-09-03,ACTOS ADMINISTRATIVOS POR LAS QUE SE DETERMINÓ LA REIMPLEMENTACIÓN DE LA PEATONALIZACIÓN DE CALLE ARRIBEÑOS.,Normativa,DG Transito,Jefatura de Gabinete de Ministros,2013-09-17,,,Pendiente fuera de término,,
245,4144100,MGEYA,2013-09-03,REITERA EX. 3232698/MGEYA/2013 YA QUE ES INSATISFACTORIA,Actuaciones/ Denuncias/ Reclamos,DG Higiene y Seguridad Alimentaria,AGC,2013-09-17,,,Finalizado fuera de término,Fuera de término,2013-09-24
245,4178047,MGEYA,2013-09-04,DATOS VARIOS SOBRE CAMPAÑA DE PUBLICIDAD OFICIAL REFERIDA AL METROBUS 9 DE JULIO,Informes,Secretaria de Comunicación Social,Secretaria de Comunicación Social,2013-09-18,2013-10-02,Si,Finalizado fuera de término,Fuera de término,2013-10-03
245,4178199,MGEYA,2013-09-04,DATOS VARIOS RELACIONADOS A LOS SINIESTROS OCURRIDOS EN LA RESERVA ECOLOGICA COSTANERA SUR DURANTE EL MES DE AGOSTO,Informes,DGTAL,Ambiente y Espacio Público,2013-09-18,2013-10-02,Si,Finalizado en término,En término,2013-10-02
245,4215285,MGEYA,2013-09-05,PROGRAMA TICKET SOCIAL Y CIUDADANÍA PORTEÑA,Políticas públicas,DGTAL,Desarrollo Social,2013-09-19,,,Finalizado fuera de término,Fuera de término,2013-10-04
245,4211861,MGEYA,2013-09-05,OBRA SITA EN JUFRE 883 U.F. 1,Permisos de obra,DGROC,Desarrollo Urbano,2013-09-19,,,Finalizado en término,En término,2013-09-16
245,4246448,MGEYA,2013-09-06,INFORMACION SOBRE EX. 889393/2011,Permisos de obra,DGROC,Desarrollo Urbano,2013-09-20,,,Finalizado en término,En término,2013-09-16
245,4308876,MGEYA,2013-09-09,DATOS VARIOS SOBRE PROCESO DE URBANIZACION DE LA VILLA 19 - BARRIO INTA,Políticas públicas,CBAS,Desarrollo Económico,2013-09-23,2013-10-07,Si,Finalizado fuera de término,Fuera de término,2013-10-10
245,4309285,MGEYA,2013-09-09,DATOS VARIOS SOBRE PROCESO DE URBANIZACION DE LA VILLA 19 - BARRIO INTA,Políticas públicas,DGTAL,Desarrollo Económico,2013-09-23,,,Pendiente fuera de término,,
245,4294690,MGEYA,2013-09-09,HABILITACION DE PUESTO DE FLORES SITO EN PUEYRREDON 1098,Habilitaciones,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-09-23,,,Finalizado en término,En término,2013-09-16
245,4294597,MGEYA,2013-09-09,HABILITACION DE PUESTO DE FLORES SITO EN RIVADAVIA 4161,Habilitaciones,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-09-23,,,Finalizado en término,En término,2013-09-17
245,4305102,MGEYA,2013-09-09,DATOS VARIOS SOBRE OBRAS REALIZADAS EN EL ARROYO MEDRANO,Obras públicas,DGTAL,Desarrollo Urbano,2013-09-23,,,Finalizado fuera de término,Fuera de término,2013-10-10
245,4305438,MGEYA,2013-09-09,DATOS VARIOS SOBRE OBRAS REALIZADAS EN EL ARROYO VEGA,Obras públicas,DGTAL,Desarrollo Urbano,2013-09-23,,,Finalizado fuera de término,Fuera de término,2013-10-10
245,4306077,MGEYA,2013-09-09,DATOS VARIOS SOBRE LA ESCUELA DE DANZAS 'AIDA VICTORIA MASTRAZZI' D.E N° 01 SITO EN CALLE ESMERALDA 285,Obras públicas,DGTAL,Cultura,2013-09-23,,,Pendiente fuera de término,,
245,4306550,MGEYA,2013-09-09,DATOS VARIOS SOBRE LOS SUBSIDIOS Y CREDITOS OTORGADOS COMO CONSECUENCIA DE LAS INUNDACIONES ACAECIDAS DURANTE EL CORRIENTE AÑO,Inversión social,SS Emergencias,Justicia y Seguridad,2013-09-23,,,Pendiente fuera de término,,
245,4324291,MGEYA,2013-09-10,EX. 1688639/2011 RESPECTO AL INFORME ULTIMO DEL INSPECTOR OSCAR PACHECO,Actuaciones/ Denuncias/ Reclamos,DGFYCO,AGC,2013-09-24,2013-10-09,Si,Finalizado en término,En término,2013-09-13
245,4339583,MGEYA,2013-09-10,ACTAS DE COMPROBACION POR INFRACCIONES DE TRANSITO AÑO 2013,Informes,DG Administración de Infracciones,Justicia y Seguridad,2013-09-24,,,Pendiente fuera de término,,
245,4375736,MGEYA,2013-09-11,"IF. 2060472/2013, IF. 357150 DGROC, INFORMACION DEL ACTO ADMINISTRATIVO POR EL QUE SE ORDENO EL REGISTRO DE PLANO CORRESPONDIENTE AL PREDIO DE AV. FIGUEROA ALCORTA 7174",Permisos de obra,DGROC,Desarrollo Urbano,2013-09-25,,,Finalizado fuera de término,Fuera de término,2013-10-28
245,4376948,MGEYA,2013-09-11,"EX. 925.385/2012, CUAL ES EL ACTO ADMINISTRATIVO POR EL CUAL EL COPUAM HA DESESTIMADO O SE HA DECLARADO INCOMPETENTE O BIEN EXPRESE LA RAZON POR LA CUAL HASTA LA FECHA NO HA DADO RESPUESTA",Actuaciones/ Denuncias/ Reclamos,DG Interpretacion Urbanistica,Desarrollo Urbano,2013-09-25,,,Finalizado en término,En término,2013-09-19
245,4377223,MGEYA,2013-09-11,"EX. 925383/2012, EX. 2294149/2011, EX. 1706722/2012 TOMAR VISTA DEL ACTUADO QUE HA CONSIDERADO EL 'COPUAM' PARA LA ELABORACION DEL DICTAMEN, SOLICITANDO COPIA DEL EXPEDIENTE ",Actuaciones/ Denuncias/ Reclamos,DG Interpretacion Urbanistica,Desarrollo Urbano,2013-09-25,,,Finalizado fuera de término,Fuera de término,2013-09-27
245,4460868,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN ARRIBEÑOS 2160/62/64/66,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461040,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN MENDOZA 1702,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461085,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN ARRIBEÑOS 2320,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461146,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN ARRIBEÑOS 2242,Habilitaciones,DGHYP,AGC,2013-09-27,,,Pendiente en término,,
245,4461271,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN MENDOZA 1669,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461340,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN JURAMENTO 1681,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461388,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN ARRIBEÑOS 2122,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461394,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN MENDOZA 1629/31,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461422,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN OLAZABAL 1699,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4461619,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN ARRIBEÑOS 2208,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado fuera de término,Fuera de término,2013-10-31
245,4461632,MGEYA,2013-09-13,HABILITACION OTORGADA AL PREDIO SITO EN MENDOZA 1647/49/51,Habilitaciones,DGHYP,AGC,2013-09-27,,,Finalizado en término,En término,2013-09-18
245,4456300,MGEYA,2013-09-13,"RESULTADO LICITACION N° 151/2013, RESULTADO LICITACION N° 149/2013, RESULTADO 'CONVOCATORIA PUBLICA A MANIFESTAR INTERESES', RESULTADO LICITACION N° 145/2011, ",Compras y contrataciones del GCABA,SBASE,Jefatura de Gabinete de Ministros,2013-09-27,,,Finalizado fuera de término,Fuera de término,2013-12-05
245,4511938,MGEYA,2013-09-16,SI FUE REGISTADO EX. 1303523/209SI,Permisos de obra,DGROC,Desarrollo Urbano,2013-09-30,,,Finalizado fuera de término,Fuera de término,2013-10-03
245,4511086,MGEYA,2013-09-16,HORARIO DE SALIDA Y LLEGADA DE LA ATENCION DOMICILIARIA (SAME) EL DIA 16/07/2013 ENTRE LAS 15.30 Y LAS 16.30,Informes,DGLYT,Salud,2013-09-30,,,Finalizado fuera de término,Fuera de término,2013-10-21
245,4520521,MGEYA,2013-09-16,HABILITACION DE PUESTO DE FLORES SITO EN AV. SANTA FE 600,Habilitaciones,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-09-30,,,Pendiente fuera de término,,
245,4501556,MGEYA,2013-09-16,EX. 3676721/2013 INICIADO POR EL SINDICATO DE EMPLEADOS DE COMERCIO EN PARQUE NORTE,Permisos de obra,DGROC,Desarrollo Urbano,2013-09-30,,,Finalizado fuera de término,Fuera de término,2013-10-03
245,4507903,MGEYA,2013-09-16,REITERA EX. 829910/2013 ,Actuaciones/ Denuncias/ Reclamos,DG Cementerios,Ambiente y Espacio Público,2013-09-30,,,Finalizado en término,En término,2013-09-26
245,4508505,MGEYA,2013-09-16,"REITERA EX. 3591165/2013, EX. 2757118/2013, EX. 3102134/2013",Actuaciones/ Denuncias/ Reclamos,DGTAL,Ambiente y Espacio Público,2013-09-30,,,Finalizado fuera de término,Fuera de término,2013-10-01
245,4553931,MGEYA,2013-09-17,REITERA EX. 3744432/MGEYA/2013,Actuaciones/ Denuncias/ Reclamos,DGSOCAI,Jefatura de Gabinete de Ministros,2013-10-01,,,Finalizado fuera de término,Fuera de término,2013-11-06
245,4559828,MGEYA,2013-09-17,LISTADO DE ESTABLECIMIENTOS MULTADOS POR INFRACCIONES A LA LEY 1799 DE CONTROL DE TABACO ,Informes,DG Administración de Infracciones,Justicia y Seguridad,2013-10-01,,,Finalizado fuera de término,Fuera de término,2013-10-18
245,4560209,MGEYA,2013-09-17,MONTO RECAUDADO POR INFRACCIÓNES A LA LEY 1799 DE CONTROL DE TABACO Y DESTINADO A PROGRAMAS DE PREVENCIÓN Y LUCHA CONTRA EL CONSUMO DE TABACO,Informes,DGLYT,Salud,2013-10-01,,,Finalizado fuera de término,Fuera de término,2013-10-11
245,4605748,MGEYA,2013-09-18,PRONTO DESPACHO DE LA ACTUACION EX. 2503677/2013/MGEYA,Actuaciones/ Denuncias/ Reclamos,DG Defensa y Proteccion al Consumidor,Secretaría de Gestión Comunal y Atención Ciudadana,2013-10-02,,,Finalizado fuera de término,Fuera de término,2014-01-23
245,4606252,MGEYA,2013-09-18,DATOS VARIOS REFERIDOS AL SISTEMA 'ECOBICI',Informes,SS Transporte,Jefatura de Gabinete de Ministros,2013-10-02,,,Pendiente fuera de término,,
245,4649781,MGEYA,2013-09-19,DATOS VARIOS SOBRE INFORME EL GRADO DE AVANCE DE OBRA EN VINCULACION CON LO DISPUESTO EN CONVENIO 68/97 Y ORDENANZA N° 52.295,Informes,DGTAL,Hacienda,2013-10-03,,,Finalizado fuera de término,Fuera de término,2013-11-28
245,4650260,MGEYA,2013-09-19,DATOS VARIOS SOBRE INFORME EL GRADO DE AVANCE DE OBRA EN VINCULACION CON LO DISPUESTO EN CONVENIO 68/97 Y ORDENANZA N° 52.296,Informes,DGCLEI,Educación,2013-10-03,2013-10-18,Si,Finalizado fuera de término,Fuera de término,2013-10-24
245,4641771,MGEYA,2013-09-19,EMPRESA A CARGO DE LA REPAVIMENTACION DE LA AVENIDA DIRECTORIO AL 100,Compras y contrataciones del GCABA,Ente de Mantenimiento Urbano Integral Ley 473,Ambiente y Espacio Público,2013-10-02,,,Pendiente fuera de término,,
245,4648745,MGEYA,2013-09-19,RESOLUCION EX. 2485007/MGEYA/AJG S/RECLAMO DAÑOS A VEHICULO POR BACHE EN AV. LIBERTADOR Y DOREEGO,Normativa,Ente de Mantenimiento Urbano Integral Ley 473,Ambiente y Espacio Público,2013-10-03,2014-01-14,Si,Finalizado fuera de término,Fuera de término,2014-01-14
245,4645855,MGEYA,2013-09-19,PLIEGO ADJUDICADO PARA LA CONTRATACION DE OBRAS PARA LOS AÑOS 2013/2014 DEL TERCER PISO DEL CONSERVATORIO SUPERIOR DE MUSICA 'MANUEL DE FALIA' EN SU SEDE CENTRAL DE CALLE SARMIENTO (ESQ. GALLO),Obras públicas,DGTAL,Cultura,2013-10-03,2013-10-18,Si,Finalizado en término,En término,2013-10-08
245,4643363,MGEYA,2013-09-19,FECHA DE HABILITACION MINICIPAL DEL LOCAL 'PIRONCHITAS STORE' SITO EN MEMBRILLAR 216,Habilitaciones,DGHYP,AGC,2013-10-03,,,Finalizado en término,En término,2013-09-30
245,4651940,MGEYA,2013-09-19,DATOS VARIOS SOBRE 'SHOPPING ABASTO',Informes,Secretaria de Planeamiento,Desarrollo Urbano,2013-10-03,,,Finalizado en término,En término,2013-10-03
245,4652956,MGEYA,2013-09-19,DATOS VARIOS SOBRE 'PALACIO DEL CONGRESO DE LA NACION',Informes,Secretaria de Planeamiento,Desarrollo Urbano,2013-10-03,,,Finalizado en término,En término,2013-10-02
245,4653205,MGEYA,2013-09-19,DATOS VARIOS SOBRE 'TEATRO COLON',Informes,DGTAL,Cultura,2013-10-03,2013-10-18,Si,Finalizado fuera de término,Fuera de término,2013-11-04
245,4653540,MGEYA,2013-09-19,DATOS VARIOS SOBRE 'CABILDO DE LA CIUDAD DE BUENOS AIRES',Informes,DGTAL,Cultura,2013-10-03,2013-10-18,Si,Finalizado en término,En término,2013-09-22
245,4653783,MGEYA,2013-09-19,DATOS VARIOS SOBRE 'PALACIO DE JUSTICIA',Informes,Secretaria de Planeamiento,Desarrollo Urbano,2013-10-03,,,Finalizado en término,En término,2013-10-03
245,4651544,MGEYA,2013-09-19,DATOS VARIOS SOBRE MEDIDAS TOMADAS PARA INCLUIR DENTRO DEL MOBILIARIO URBANO LA INSTALACION DE SEÑALIZACION EN SISTEMA BRAILE,Políticas públicas,DG Transito,Jefatura de Gabinete de Ministros,2013-10-03,2013-10-18,Si,Finalizado fuera de término,Fuera de término,2013-10-21
245,4648232,MGEYA,2013-09-19,DATOS VARIOS SOBRE BANCO DE DATOS GENETICOS DEL HOSPITAL DURAND,Informes,DGLYT,Salud,2013-10-03,,,Finalizado fuera de término,Fuera de término,2013-10-08
245,4648734,MGEYA,2013-09-19,REITERA EX. 3440441/2013,Actuaciones/ Denuncias/ Reclamos,DGLYT,Salud,2013-10-03,,,Finalizado fuera de término,Fuera de término,2013-10-08
245,4679277,MGEYA,2013-09-20,"EX. 66426/07, EX. 1147455/09, EX. 1446499/09 REFERENTE A EMPRESA 'SECURFIRE ARGENTINA MATAFUEGOS'",Actuaciones/ Denuncias/ Reclamos,AGC,AGC,2013-10-04,,,Finalizado fuera de término,Fuera de término,2013-10-16
245,4779420,MGEYA,2013-09-24,COPIA DEL CONVENIO O PERMISO A FAVOR DE LOS ORGANIZADORES DEL EVENTO DEPORTIVO ZOMBIE RUN DEL 31/08/2013 PARA LA REALIZACION DEL MISMO,Normativa,Parque de la Ciudad,Desarrollo Económico,2013-10-08,,,Finalizado fuera de término,Fuera de término,2013-10-09
245,4779701,MGEYA,2013-09-24,COPIA DEL CONVENIO O PERMISO PRECARIO O ACTO ADMINISTRATIVO VIGENTE QUE AVALE LA OCUPACION Y FUNCIONAMIENTO DE UN PUESTO DE LA ASEGURADORA 'LA CAJA DE AHORRO Y SEGURO' EN PARTE DEL ESTACIONAMIENTO DEL PARQUE DIVERSIONES DE LA CIUDAD,Normativa,Parque de la Ciudad,Desarrollo Económico,2013-10-08,,,Finalizado fuera de término,Fuera de término,2013-10-09
245,4779927,MGEYA,2013-09-24,COPIA DEL ACTO ADMINISTRATIVO QUE AVALE LA REALIZACION DE TRABAJOS DESARROLLADOS ACTUALMENTE EN LA TORRE ESPACIAL DEL PARQUE DE LA CIUDAD,Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Económico,2013-10-08,,,Finalizado fuera de término,Fuera de término,2014-03-31
245,4780176,MGEYA,2013-09-24,COPIA DEL CONVENIO ESPECIFICO SUSCRIPTO CON FECHA 15/08/2013 ENTRE LA FIUBA Y EL MINISTERIO DE DESARROLLO URBANO PARA LA EVALUACION DEL ESTADO DE CONSERVACION DE LAS ATRACCIONES MECANICAS Y JUEGOS DEL PARQUE DE LA CIUDAD,Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Urbano,2013-10-08,2013-10-23,Si,Finalizado en término,En término,2013-10-21
245,4780375,MGEYA,2013-09-24,COPIA DE ANEXO I DE LA DISPOSICION N° 23-PCIUDAD/2012,Normativa,Parque de la Ciudad,Desarrollo Económico,2013-10-08,,,Finalizado fuera de término,Fuera de término,2013-10-09
245,4796889,MGEYA,2013-09-24,INFORME SE LOS PRESIDENTES DE LA JUNTAS COMUNALES HAN PRESENTADO LAS RENDICIONES DE CUENTAS CORRESPONDIENTES A LOS MESES DE JUNIO Y DICIEMBRE 2012 Y JUNIO DE 2013,Informes,Secretaria de Gestion Comunal y Atencion Ciudadana,Secretaría de Gestión Comunal y Atención Ciudadana,2013-10-08,,,Pendiente fuera de término,,
245,4753788,MGEYA,2013-09-24,HABILITACION DE LOCAL 'PIRONCHITAS STORE' SITO EN MEMBRILLAR 216,Habilitaciones,0,AGC,2013-10-08,,,Finalizado en término,En término,2013-09-30
245,4805110,MGEYA,2013-09-24,QUE SISTEMA SE HA PREVISTO EN EL METROBUS PARA CUMPLIR CON EL CAPITULO 9.4.7 INCISO A) DE LA LEY 2148,Políticas públicas,SS Transporte,Jefatura de Gabinete de Ministros,2013-10-08,,,Pendiente fuera de término,,
245,4780575,MGEYA,2013-09-24,EN REFERENCIA AL EX. 869157/2012,Actuaciones/ Denuncias/ Reclamos,DG Alumbrado,Ambiente y Espacio Público,2013-10-08,,,Pendiente fuera de término,,
245,4842917,MGEYA,2013-09-25,HABILITACION EN PREDIO OLAZABAL 1352/1360,Habilitaciones,DGHYP,AGC,2013-10-09,,,Finalizado fuera de término,Fuera de término,2013-10-16
245,4843112,MGEYA,2013-09-25,REGISTRO DE PLANOS EN PREDIO MIÑONES 1938 Y MIÑONES 1944,Permisos de obra,DGROC,AGC,2013-10-09,,,Finalizado en término,En término,2013-10-02
245,4843235,MGEYA,2013-09-25,REGISTRO DE PLANOS EN PREDIO OLAZABAL 1352/1360,Obras públicas,Secretaria de Planeamiento,Desarrollo Urbano,2013-10-09,,,Finalizado fuera de término,Fuera de término,2013-10-22
245,4843414,MGEYA,2013-09-25,INFORME SOBRE EXPEDIENTE 2225650/2012 OBRA SITO EN MONROE 860,Permisos de obra,DGROC,Desarrollo Urbano,2013-10-09,,,Finalizado fuera de término,Fuera de término,2013-10-22
245,4843547,MGEYA,2013-09-25,INFORME SOBRE EXPEDIENTE 1845391/2012 OBRA SITO EN MONROE 1122,Permisos de obra,DGROC,Desarrollo Urbano,2013-10-09,,,Finalizado fuera de término,Fuera de término,2013-10-22
245,4843661,MGEYA,2013-09-25,HABILITACION EN PREDIO MONROE 842/860,Habilitaciones,Secretaria de Planeamiento,Desarrollo Urbano,2013-10-09,,,Finalizado fuera de término,Fuera de término,2013-10-22
245,4831367,MGEYA,2013-09-25,DATOS VARIOS SOBRE OBRA EN CONSTRUCCION SITO EN MENDEZ DE ANDES 1521/1523,Permisos de obra,DGROC,Desarrollo Urbano,2013-10-09,,,Finalizado en término,En término,2013-10-08
245,4848425,MGEYA,2013-09-25,DATOS FILIATORIOS QUE CONSTEN EN REGISTROS EXISTENTES SOBRE MI PERSONA.,Informes,DG Registro Civil,Gobierno,2013-10-09,,,Finalizado fuera de término,Fuera de término,2013-10-15
245,4893354,MGEYA,2013-09-26,ACTUAL PROPIETARIO DE LA CALLE ARGERICH 3053,Permisos de obra,DGROC,Desarrollo Urbano,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-17
245,4882654,MGEYA,2013-09-26,REFERENTE A EX. 3101742/2013 ,Actuaciones/ Denuncias/ Reclamos,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-22
245,4882975,MGEYA,2013-09-26,REFERENTE A IF. 4381056/DGCEM/2013,Actuaciones/ Denuncias/ Reclamos,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,En término,2013-10-22
245,4883294,MGEYA,2013-09-26,"REFERENTE A EX. 415425/2013, EX. 829910/2013",Actuaciones/ Denuncias/ Reclamos,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-17
245,4883528,MGEYA,2013-09-26,"REFERENTE A EX. 415424/2013, EX. 829910/2013 ENTRE OTROS",Actuaciones/ Denuncias/ Reclamos,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-17
245,4883740,MGEYA,2013-09-26,"ACLARACION DE LA ACTUACION N° 4113205/2013 Y NOTAS IF 4380764/DGCEM/2013, IF 4409563/2013",Actuaciones/ Denuncias/ Reclamos,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-22
245,4883922,MGEYA,2013-09-26,"REFERENTE A EX. 415425/2013, EX. 3592048/2013, EX. 4113205/2013, EX. 4113416/2013",Actuaciones/ Denuncias/ Reclamos,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-17
245,4884080,MGEYA,2013-09-26,DATOS VARIOS SOBRE CEMENTERIO DE LA CHACARITA,Compras y contrataciones del GCABA,Procuración General de la Ciudad,Procuración General de la CABA,2013-10-10,,,Finalizado fuera de término,Fuera de término,2013-10-17
245,4893409,MGEYA,2013-09-26,INFORMACION RESPECTO DEL SANEAMIENTO DE LA CUENCA MATANZA RIACHUELO,Informes,APRA,APRA,2013-10-10,2013-10-25,Si,Finalizado fuera de término,Fuera de término,2013-11-22
245,4893219,MGEYA,2013-09-27,DATOS VARIOS SOBRE EL SANEAMIENTO DE LA CUENCA MATANZA RIACHUELO,Informes,APRA,APRA,2013-10-10,,,Finalizado fuera de término,Fuera de término,
245,4999441,MGEYA,2013-09-30,DATOS VARIOS SOBRE EX. 601278/2013,Actuaciones/ Denuncias/ Reclamos,DGFYCO,AGC,2013-10-15,2013-10-29,Si,Finalizado en término,En término,2013-10-10
245,4999518,MGEYA,2013-09-30,DATOS VARIOS SOBRE EX. 709062/2013,Actuaciones/ Denuncias/ Reclamos,DGFYCO,AGC,2013-10-15,2013-10-29,Si,Finalizado en término,En término,2013-10-16
245,5007624,MGEYA,2013-09-30,SI OBRA SITO EN AVENIDA MEDRANO 891/893/895 GOZA DE PLANOS APROBADOS PARA DICHA OBRA EDILICIA,Permisos de obra,DGROC,Desarrollo Urbano,2013-10-15,,,Finalizado fuera de término,Fuera de término,2013-10-17
245,5008323,MGEYA,2013-09-30,INFORMACION REFERIDA A LA EJECUCION PRESUPUESTARIA DE PARTIDAS EN EL PRESUPUESTO 2013 ,Presupuesto,DGTAL,Desarrollo Económico,2013-10-15,,,Finalizado en término,En término,2013-10-12
245,5055824,MGEYA,2013-10-01,HABILITACION DE PROPIEDAD SITO EN VENIALVO 3554 HOGAR DE NIÑOS,Habilitaciones,DGHYP,AGC,2013-10-16,,,Finalizado en término,En término,2013-10-11
245,5056664,MGEYA,2013-10-01,EX. O REG: N° 227413-DGOEP-03 S/RENOVACIÓN PERMISO ,Actuaciones/ Denuncias/ Reclamos,DGOEP,Ambiente y Espacio Público,2013-10-16,,,Finalizado en término,En término,2013-10-07
245,5057573,MGEYA,2013-10-01,TOMAR VISTA DE EX. 113.167/2012 REFEREIDO AL PROYECTO DE CONTRUCCION DE UN EDIFICIO SITO EN AV. HONDURAS 3820,Actuaciones/ Denuncias/ Reclamos,Secretaria de Planeamiento,Desarrollo Urbano,2013-10-16,,,Finalizado fuera de término,Fuera de término,2013-10-28
245,5091099,MGEYA,2013-10-03,INFORME LOS MOTIVOS DE LA DEMORA RESPECTO AL EX. 330145/2011,Informes,DGLYT,Salud,2013-10-18,,,Pendiente fuera de término,,
245,5103102,MGEYA,2013-10-03,HABILITACION DE EMPRESA 'ELEKTRA DE ARGENTINA S.A' SITO EN CALLE THAMES 158,Habilitaciones,DGHYP,AGC,2013-10-18,,,Finalizado fuera de término,Fuera de término,2013-10-30
245,5135008,MGEYA,2013-10-03,REITERA POR FALTA DE INFORMACION EX. 4643363/2013,Actuaciones/ Denuncias/ Reclamos,DGHYP,AGC,2013-10-18,,,Finalizado fuera de término,Fuera de término,2013-10-21
245,5143266,MGEYA,2013-10-03,CANTIDAD DE INSCRIPTOS POR COLEGIO Y EL INDICE DE REPITENCIA POR COLEGIO DE LOS ULTIMOS 6 AÑOS,Informes,DGCLEI,Educación,2013-10-18,2013-11-01,Si,Finalizado en término,En término,2013-11-01
245,5156096,MGEYA,2013-10-03,REFERENCIA A EX. 2262073/2013 SOBRE LA SITUACION IRREGULAR DE LA OBRA 'RESCARTE Y PUESTA EN VALOR DEL MONUMENTO HISTORICO INSTITUTO FELIZ FERNANDO BERNASCONI',Actuaciones/ Denuncias/ Reclamos,DGTAL,Cultura,2013-10-18,,,Pendiente fuera de término,,
245,5180241,MGEYA,2013-10-04,TITULAR DE HABILITACION DE LOCAL BAILABLE 'PRIVILEGE BA' SITO EN AVENIDA RAFAEL OBLIGADO 1221,Habilitaciones,DGHYP,AGC,2013-10-21,,,Finalizado en término,En término,2013-10-15
